datetime,J [mm/hr],Q [mm/hr],Storage [mm],Cl_obs [umol/L],D_obs [per mil],Cl_inj [umol/L],D_inj [per mil],L [mm/hr]
2014-09-01 13:30:00,0.0,16.699705263157902,409.0680886,,,13.699999999999996,-58.75,409.0680886
2014-09-01 13:45:00,0.0,11.279073684210527,404.9317316,,,13.699999999999996,-58.75,404.9317316
2014-09-01 14:00:00,0.0,9.9250105263158,401.60556246666675,84.8561,-51.664779,13.699999999999996,-58.75,401.60556246666675
2014-09-01 14:15:00,0.0,9.048505263157882,398.5720471333334,,,13.699999999999996,-58.75,398.5720471333334
2014-09-01 14:30:00,0.0,8.431705263157887,395.82711493333335,,,13.699999999999996,-58.75,395.82711493333335
2014-09-01 14:45:00,0.0,7.7905263157894815,393.364974,,,13.699999999999996,-58.75,393.364974
2014-09-01 15:00:00,0.0,7.133600000000021,391.24502173333343,107.5505,-47.478954,13.699999999999996,-58.75,391.24502173333343
2014-09-01 15:15:00,0.0,6.4809347368421015,389.38009380000005,,,13.699999999999996,-58.75,389.38009380000005
2014-09-01 15:30:00,0.0,5.987073684210516,387.6782383333333,,,13.699999999999996,-58.75,387.6782383333333
2014-09-01 15:45:00,0.0,5.531107368421052,386.1111343333333,,,13.699999999999996,-58.75,386.1111343333333
2014-09-01 16:00:00,0.0,5.241010526315792,384.646319,128.1372,-45.757383,13.699999999999996,-58.75,384.646319
2014-09-01 16:15:00,0.0,5.025204210526317,383.2708682666666,,,13.699999999999996,-58.75,383.2708682666666
2014-09-01 16:30:00,0.0,4.840227368421052,381.9570708,,,13.699999999999996,-58.75,381.9570708
2014-09-01 16:45:00,0.0,4.655250526315787,380.7468340666667,,,13.699999999999996,-58.75,380.7468340666667
2014-09-01 17:00:00,0.0,4.470273684210525,379.59178119999996,143.0632,-43.92842,13.699999999999996,-58.75,379.59178119999996
2014-09-01 17:15:00,0.0,4.346955789473685,378.4979668,,,13.699999999999996,-58.75,378.4979668
2014-09-01 17:30:00,0.0,4.223637894736844,377.47100446666656,,,13.699999999999996,-58.75,377.47100446666656
2014-09-01 17:45:00,0.0,4.100320000000003,376.4573520666667,,,13.699999999999996,-58.75,376.4573520666667
2014-09-01 18:00:00,0.0,3.9770021052631606,375.52915313333335,125.5067,-45.34522,13.699999999999996,-58.75,375.52915313333335
2014-09-01 18:15:00,0.0,3.8536842105263185,374.72642519999994,,,13.699999999999996,-58.75,374.72642519999994
2014-09-01 18:30:00,0.0,3.792025263157898,373.9783247333333,,,13.699999999999996,-58.75,373.9783247333333
2014-09-01 18:45:00,0.0,3.637877894736845,373.26031520000004,,,13.699999999999996,-58.75,373.26031520000004
2014-09-01 19:00:00,0.0,3.576218947368423,372.5348708666667,133.3766,-44.885304,13.699999999999996,-58.75,372.5348708666667
2014-09-01 19:15:00,0.0,3.4837305263157905,371.74075633333337,,,13.699999999999996,-58.75,371.74075633333337
2014-09-01 19:30:00,0.0,3.391242105263158,371.1086851333333,,,13.699999999999996,-58.75,371.1086851333333
2014-09-01 19:45:00,0.0,3.2679242105263144,370.47160619999994,,,13.699999999999996,-58.75,370.47160619999994
2014-09-01 20:00:00,0.0,3.021288421052631,369.82954406666664,132.439,-44.717114,13.699999999999996,-58.75,369.82954406666664
2014-09-01 20:15:00,0.0,2.620505263157896,369.19977553333325,,,13.699999999999996,-58.75,369.19977553333325
2014-09-01 20:30:00,0.0,2.620505263157896,368.5730840666667,,,13.699999999999996,-58.75,368.5730840666667
2014-09-01 20:45:00,0.0,2.5588463157894754,367.8846315333333,,,13.699999999999996,-58.75,367.8846315333333
2014-09-01 21:00:00,32.08295814716143,2.558846315789475,371.55522293333337,131.1505,-43.693081,13.699999999999996,-58.75,371.55522293333337
2014-09-01 21:15:00,27.925529413018683,2.6513347368421063,378.440493,,,13.699999999999996,-58.75,378.440493
2014-09-01 21:30:00,26.54936167560122,2.990458947368421,384.63514639999994,,,13.699999999999996,-58.75,384.63514639999994
2014-09-01 21:45:00,26.01880244767337,3.7611957894736867,390.4890688000001,,,13.699999999999996,-58.75,390.4890688000001
2014-09-01 22:00:00,26.572150643086434,6.9328168421052645,395.87604466666664,91.611,-49.777041,13.699999999999996,-58.75,395.87604466666664
2014-09-01 22:15:00,26.62653457311616,9.730231578947366,400.60023533333333,,,13.699999999999996,-58.75,400.60023533333333
2014-09-01 22:30:00,13.668909046244142,11.288463157894745,403.14270786666674,,,13.699999999999996,-58.75,403.14270786666674
2014-09-01 22:45:00,13.279814377521976,11.256000000000002,403.7662472666667,,,13.699999999999996,-58.75,403.7662472666667
2014-09-01 23:00:00,13.303322040566814,11.32092631578948,404.46531219999997,60.8443,-52.524926,13.699999999999996,-58.75,404.46531219999997
2014-09-01 23:15:00,13.269709202025375,11.483242105263178,405.11612240000005,,,13.699999999999996,-58.75,405.11612240000005
2014-09-01 23:30:00,13.367721638222681,11.710484210526344,405.7400922666667,,,13.699999999999996,-58.75,405.7400922666667
2014-09-01 23:45:00,13.24395462813143,11.872800000000023,406.2922125333333,,,13.699999999999996,-58.75,406.2922125333333
2014-09-02 00:00:00,13.184341069048113,12.035115789473707,406.8050760666667,59.633,-52.036079,13.699999999999996,-58.75,406.8050760666667
2014-09-02 00:15:00,13.220640460043041,12.234189473684223,407.2648613999999,,,13.699999999999996,-58.75,407.2648613999999
2014-09-02 00:30:00,13.132805595417931,12.45633684210526,407.6520609333333,,,13.699999999999996,-58.75,407.6520609333333
2014-09-02 00:45:00,13.19868338925209,12.62294736842104,408.02049746666665,,,13.699999999999996,-58.75,408.02049746666665
2014-09-02 01:00:00,13.26684889899593,12.949347368421028,408.3326639333334,57.2486,-52.990415,13.699999999999996,-58.75,408.3326639333334
2014-09-02 01:15:00,13.080784409950725,12.949347368421028,408.59713353333336,,,13.699999999999996,-58.75,408.59713353333336
2014-09-02 01:30:00,0.0,12.365810526315784,406.70533166666667,,,13.699999999999996,-58.75,406.70533166666667
2014-09-02 01:45:00,0.0,10.249642105263169,403.65344039999997,,,13.699999999999996,-58.75,403.65344039999997
2014-09-02 02:00:00,0.0,8.98357894736841,401.2611427333333,70.7062,-50.516736,13.699999999999996,-58.75,401.2611427333333
2014-09-02 02:15:00,0.0,8.154947368421052,399.15408640000004,,,13.699999999999996,-58.75,399.15408640000004
2014-09-02 02:30:00,0.0,7.498080000000014,397.2421176,,,13.699999999999996,-58.75,397.2421176
2014-09-02 02:45:00,0.0,6.714029473684223,395.5034209333333,,,13.699999999999996,-58.75,395.5034209333333
2014-09-02 03:00:00,0.0,6.1640757894736735,393.8801469333334,85.9291,-48.152591,13.699999999999996,-58.75,393.8801469333334
2014-09-02 03:15:00,0.0,5.679688421052629,392.35748013333335,,,13.699999999999996,-58.75,392.35748013333335
2014-09-02 03:30:00,0.0,5.333498947368423,390.9552116666666,,,13.699999999999996,-58.75,390.9552116666666
2014-09-02 03:45:00,0.0,5.11769263157895,389.59926393333336,,,13.699999999999996,-58.75,389.59926393333336
2014-09-02 04:00:00,0.0,4.871056842105263,388.2989327333334,194.7159,-46.928212,13.699999999999996,-58.75,388.2989327333334
2014-09-02 04:15:00,0.0,4.686079999999999,387.05821840000004,,,13.699999999999996,-58.75,387.05821840000004
2014-09-02 04:30:00,0.0,4.501103157894735,385.8662998666667,,,13.699999999999996,-58.75,385.8662998666667
2014-09-02 04:45:00,0.0,4.346955789473685,384.7231068,,,13.699999999999996,-58.75,384.7231068
2014-09-02 05:00:00,0.0,4.192808421052634,383.63979059999997,95.142,-47.686266,13.699999999999996,-58.75,383.63979059999997
2014-09-02 05:15:00,0.0,4.069490526315792,382.55969780000004,,,13.699999999999996,-58.75,382.55969780000004
2014-09-02 05:30:00,0.0,3.9770021052631606,381.5212101999999,,,13.699999999999996,-58.75,381.5212101999999
2014-09-02 05:45:00,0.0,3.8536842105263185,380.5186022666666,,,13.699999999999996,-58.75,380.5186022666666
2014-09-02 06:00:00,0.0,3.7611957894736876,379.5476675333333,100.7433,-47.589917,13.699999999999996,-58.75,379.5476675333333
2014-09-02 06:15:00,0.0,3.668707368421056,378.59925473333334,,,13.699999999999996,-58.75,378.59925473333334
2014-09-02 06:30:00,0.0,3.576218947368423,377.6716102666667,,,13.699999999999996,-58.75,377.6716102666667
2014-09-02 06:45:00,0.0,3.4837305263157905,376.7759927999999,,,13.699999999999996,-58.75,376.7759927999999
2014-09-02 07:00:00,0.0,3.391242105263158,375.9155808,99.0116,-47.818111,13.699999999999996,-58.75,375.9155808
2014-09-02 07:15:00,0.0,3.2987536842105247,375.06362859999996,,,13.699999999999996,-58.75,375.06362859999996
2014-09-02 07:30:00,0.0,3.2679242105263144,374.22691026666666,,,13.699999999999996,-58.75,374.22691026666666
2014-09-02 07:45:00,0.0,3.1446063157894724,373.410132,,,13.699999999999996,-58.75,373.410132
2014-09-02 08:00:00,0.0,3.113776842105262,372.5786724,98.5474,-45.852502,13.699999999999996,-58.75,372.5786724
2014-09-02 08:15:00,0.0,2.6513347368421067,371.7428912666667,,,13.699999999999996,-58.75,371.7428912666667
2014-09-02 08:30:00,0.0,2.5896757894736857,370.93335346666663,,,13.699999999999996,-58.75,370.93335346666663
2014-09-02 08:45:00,0.0,2.497187368421055,370.1649840666667,155.6366,,13.699999999999996,-58.75,370.1649840666667
2014-09-02 09:00:00,16.90269288567488,2.404698947368422,371.97338733333333,133.8624,-48.062638,6915.0,-58.75,371.97338733333333
2014-09-02 09:15:00,13.011605355186349,2.5588463157894754,375.06111500000003,,,6915.0,-58.75,375.06111500000003
2014-09-02 09:30:00,12.282388670389428,2.6513347368421067,377.6035682666666,,,6915.0,-58.75,377.6035682666666
2014-09-02 09:45:00,11.825615520051306,2.805482105263158,380.0206899333333,,,6915.0,-58.75,380.0206899333333
2014-09-02 10:00:00,11.742192866998723,3.052117894736841,382.3043312,124.0384,-52.126192,6915.0,-58.75,382.3043312
2014-09-02 10:15:00,11.54673926543433,3.3912421052631583,384.5026552,,,6915.0,-58.75,384.5026552
2014-09-02 10:30:00,11.321363708755637,3.822854736842109,386.52941273333334,,,6915.0,-58.75,386.52941273333334
2014-09-02 10:45:00,11.725774753937383,4.747738947368422,388.4303413333334,,,6915.0,-58.75,388.4303413333334
2014-09-02 11:00:00,11.719244628153907,5.395157894736843,390.1925014,93.0805,-59.730477,6915.0,-58.75,390.1925014
2014-09-02 11:15:00,11.5110585317879,6.073995789473673,391.7468109333333,,,6915.0,-58.75,391.7468109333333
2014-09-02 11:30:00,11.753876276887173,6.760648421052645,393.15540346666666,,,6915.0,-58.75,393.15540346666666
2014-09-02 11:45:00,12.30706388464943,7.404842105263173,394.5253524,,,6915.0,-58.75,394.5253524
2014-09-02 12:00:00,24.60281423752594,8.111115789473683,397.41007520000005,84.2046,-52.824361,13.699999999999996,-58.75,397.41007520000005
2014-09-02 12:15:00,24.342593792772064,10.054863157894738,401.5169908,,,13.699999999999996,-58.75,401.5169908
2014-09-02 12:30:00,24.04350718716096,12.681136842105271,404.9359073333334,,,13.699999999999996,-58.75,404.9359073333334
2014-09-02 12:45:00,24.808445410662415,15.496463157894738,407.7670838,,,13.699999999999996,-58.75,407.7670838
2014-09-02 13:00:00,24.182737998442565,17.466821052631584,409.99543313333345,251.8949,-56.036458,13.699999999999996,-58.75,409.99543313333345
2014-09-02 13:15:00,23.656159238236246,18.965557894736836,411.7383168,,,13.699999999999996,-58.75,411.7383168
2014-09-02 13:30:00,0.0,16.566947368421054,409.3228275999999,,,13.699999999999996,-58.75,409.3228275999999
2014-09-02 13:45:00,0.0,11.279073684210529,405.1571691333334,,,13.699999999999996,-58.75,405.1571691333334
2014-09-02 14:00:00,0.0,9.957473684210537,401.8527716666666,525.1449,-52.797938,13.699999999999996,-58.75,401.8527716666666
2014-09-02 14:15:00,0.0,9.113431578947354,398.8508505333333,,,13.699999999999996,-58.75,398.8508505333333
2014-09-02 14:30:00,0.0,8.431705263157887,396.1147271333333,,,13.699999999999996,-58.75,396.1147271333333
2014-09-02 14:45:00,0.0,7.7905263157894815,393.70042286666666,,,13.699999999999996,-58.75,393.70042286666666
2014-09-02 15:00:00,0.0,7.133600000000021,391.58130259999996,500.2477,-50.329966,13.699999999999996,-58.75,391.58130259999996
2014-09-02 15:15:00,0.0,6.4809347368421015,389.6985149333333,,,13.699999999999996,-58.75,389.6985149333333
2014-09-02 15:30:00,0.0,5.940454736842094,387.9709803333333,,,13.699999999999996,-58.75,387.9709803333333
2014-09-02 15:45:00,0.0,5.561936842105263,386.38082646666663,,,13.699999999999996,-58.75,386.38082646666663
2014-09-02 16:00:00,0.0,5.241010526315791,384.9216436,420.6057,-50.468895,13.699999999999996,-58.75,384.9216436
2014-09-02 16:15:00,0.0,4.963545263157896,383.60454599999997,,,13.699999999999996,-58.75,383.60454599999997
2014-09-02 16:30:00,0.0,4.809397894736842,382.3952263333333,,,13.699999999999996,-58.75,382.3952263333333
2014-09-02 16:45:00,0.0,4.624421052631577,381.25760986666666,,,13.699999999999996,-58.75,381.25760986666666
2014-09-02 17:00:00,0.0,4.470273684210525,380.14240600000005,348.9541,-48.977505,13.699999999999996,-58.75,380.14240600000005
2014-09-02 17:15:00,0.0,4.285296842105264,379.0845189333333,,,13.699999999999996,-58.75,379.0845189333333
2014-09-02 17:30:00,0.0,4.192808421052634,378.05798913333336,,,13.699999999999996,-58.75,378.05798913333336
2014-09-02 17:45:00,0.0,4.069490526315792,377.0828254000001,,,13.699999999999996,-58.75,377.0828254000001
2014-09-02 18:00:00,0.0,3.9461726315789503,376.1495936666667,299.3584,-48.212939,13.699999999999996,-58.75,376.1495936666667
2014-09-02 18:15:00,0.0,3.8536842105263185,375.2984502666667,,,13.699999999999996,-58.75,375.2984502666667
2014-09-02 18:30:00,0.0,3.730366315789477,374.5144475999999,,,13.699999999999996,-58.75,374.5144475999999
2014-09-02 18:45:00,0.0,3.637877894736845,373.7093099333333,,,13.699999999999996,-58.75,373.7093099333333
2014-09-02 19:00:00,0.0,3.545389473684212,373.0205042,249.8117,-48.408731,13.699999999999996,-58.75,373.0205042
2014-09-02 19:15:00,0.0,3.48373052631579,372.3646769333333,,,13.699999999999996,-58.75,372.3646769333333
2014-09-02 19:30:00,0.0,3.3604126315789467,371.73690113333333,,,13.699999999999996,-58.75,371.73690113333333
2014-09-02 19:45:00,0.0,3.298753684210525,371.1137681999999,,,13.699999999999996,-58.75,371.1137681999999
2014-09-02 20:00:00,0.0,3.2062652631578934,370.5159485333333,242.6147,-48.649099,13.699999999999996,-58.75,370.5159485333333
2014-09-02 20:15:00,0.0,3.0829473684210513,369.89645206666665,,,13.699999999999996,-58.75,369.89645206666665
2014-09-02 20:30:00,0.0,3.052117894736841,369.28947193333335,,,13.699999999999996,-58.75,369.28947193333335
2014-09-02 20:45:00,0.0,2.5280168421052647,368.6920222,,,13.699999999999996,-58.75,368.6920222
2014-09-02 21:00:00,31.912414059872155,2.5280168421052647,372.5839564666666,223.8625,-48.843328,13.699999999999996,-58.75,372.5839564666666
2014-09-02 21:15:00,26.973864605476507,3.0212884210526307,379.2192023333333,,,13.699999999999996,-58.75,379.2192023333333
2014-09-02 21:30:00,26.29341918061476,3.3912421052631583,385.2189306666667,,,13.699999999999996,-58.75,385.2189306666667
2014-09-02 21:45:00,25.439460113179983,4.2852968421052635,390.84270013333327,,,13.699999999999996,-58.75,390.84270013333327
2014-09-02 22:00:00,25.6269067090727,6.9133473684210545,395.9779289333334,268.598,-52.309311,13.699999999999996,-58.75,395.9779289333334
2014-09-02 22:15:00,25.92703055296677,9.535452631578945,400.5473260666666,,,13.699999999999996,-58.75,400.5473260666666
2014-09-02 22:30:00,14.291367849225526,11.223536842105268,403.15636759999995,,,13.699999999999996,-58.75,403.15636759999995
2014-09-02 22:45:00,13.073759358286257,11.061221052631566,403.80260213333344,,,13.699999999999996,-58.75,403.80260213333344
2014-09-02 23:00:00,13.54348087535062,11.093684210526305,404.5618364,1129.704,-52.360567,13.699999999999996,-58.75,404.5618364
2014-09-02 23:15:00,13.33756933196815,11.320926315789483,405.2980631333333,,,13.699999999999996,-58.75,405.2980631333333
2014-09-02 23:30:00,13.049584335076382,11.515705263157919,405.9340525333334,,,13.699999999999996,-58.75,405.9340525333334
2014-09-02 23:45:00,13.199827247206388,11.775410526315817,406.4954298,,,13.699999999999996,-58.75,406.4954298
2014-09-03 00:00:00,13.217857818257114,12.00265263157897,406.9923339333333,1250.754,-55.938815,13.699999999999996,-58.75,406.9923339333333
2014-09-03 00:15:00,13.347190111923677,12.456336842105262,407.4581306,,,13.699999999999996,-58.75,407.4581306
2014-09-03 00:30:00,13.269108972763556,12.56741052631578,407.8663002,,,13.699999999999996,-58.75,407.8663002
2014-09-03 00:45:00,13.352607970767664,12.775915789473679,408.22094466666675,,,13.699999999999996,-58.75,408.22094466666675
2014-09-03 01:00:00,13.440690298335838,13.046778947368404,408.54499766666675,934.468,-55.407199,13.699999999999996,-58.75,408.54499766666675
2014-09-03 01:15:00,13.415843966084841,13.095494736842094,408.8339260666666,,,13.699999999999996,-58.75,408.8339260666666
2014-09-03 01:30:00,0.0,12.333347368421046,406.9302267333333,,,13.699999999999996,-58.75,406.9302267333333
2014-09-03 01:45:00,0.0,10.184715789473689,403.9057807333333,,,13.699999999999996,-58.75,403.9057807333333
2014-09-03 02:00:00,0.0,8.951115789473672,401.5569670000001,662.8035,-56.781147,13.699999999999996,-58.75,401.5569670000001
2014-09-03 02:15:00,0.0,8.154947368421052,399.4849618,,,13.699999999999996,-58.75,399.4849618
2014-09-03 02:30:00,0.0,7.413313684210541,397.6189730666667,,,13.699999999999996,-58.75,397.6189730666667
2014-09-03 02:45:00,0.0,6.667410526315799,395.924246,,,13.699999999999996,-58.75,395.924246
2014-09-03 03:00:00,0.0,6.117456842105249,394.32715753333326,544.7384,-54.618194,13.699999999999996,-58.75,394.32715753333326
2014-09-03 03:15:00,0.0,5.648858947368419,392.8182657333333,,,13.699999999999996,-58.75,392.8182657333333
2014-09-03 03:30:00,0.0,5.333498947368423,391.3921279333333,,,13.699999999999996,-58.75,391.3921279333333
2014-09-03 03:45:00,0.0,5.086863157894739,390.04591193333334,,,13.699999999999996,-58.75,390.04591193333334
2014-09-03 04:00:00,0.0,4.9327157894736855,388.77603526666667,529.5645,-49.484217,13.699999999999996,-58.75,388.77603526666667
2014-09-03 04:15:00,0.0,4.716909473684209,387.5400888666666,,,13.699999999999996,-58.75,387.5400888666666
2014-09-03 04:30:00,0.0,4.5935915789473665,386.3733249333334,,,13.699999999999996,-58.75,386.3733249333334
2014-09-03 04:45:00,0.0,4.408614736842106,385.2622856666666,,,13.699999999999996,-58.75,385.2622856666666
2014-09-03 05:00:00,0.0,4.223637894736844,384.1959827333333,464.154,-52.885495,13.699999999999996,-58.75,384.1959827333333
2014-09-03 05:15:00,0.0,4.100320000000003,383.133314,,,13.699999999999996,-58.75,383.133314
2014-09-03 05:30:00,0.0,4.007831578947371,382.1219604666667,,,13.699999999999996,-58.75,382.1219604666667
2014-09-03 05:45:00,0.0,3.8845136842105292,381.15424153333333,,,13.699999999999996,-58.75,381.15424153333333
2014-09-03 06:00:00,0.0,3.637877894736844,380.2034229333333,454.7879,-51.752577,13.699999999999996,-58.75,380.2034229333333
2014-09-03 06:15:00,0.0,3.2987536842105256,379.27593540000004,,,13.699999999999996,-58.75,379.27593540000004
2014-09-03 06:30:00,0.0,3.1446063157894724,378.3646164666667,,,13.699999999999996,-58.75,378.3646164666667
2014-09-03 06:45:00,0.0,3.0212884210526307,377.4607577999999,,,13.699999999999996,-58.75,377.4607577999999
2014-09-03 07:00:00,0.0,2.99045894736842,376.5837208,436.1785,-52.318194,13.699999999999996,-58.75,376.5837208
2014-09-03 07:15:00,0.0,2.9596294736842097,375.72679033333327,,,13.699999999999996,-58.75,375.72679033333327
2014-09-03 07:30:00,0.0,2.897970526315789,374.8649815999999,,,13.699999999999996,-58.75,374.8649815999999
2014-09-03 07:45:00,0.0,2.836311578947368,374.0445910666667,,,13.699999999999996,-58.75,374.0445910666667
2014-09-03 08:00:00,0.0,2.7438231578947376,373.2638612666667,421.8386,-52.537217,13.699999999999996,-58.75,373.2638612666667
2014-09-03 08:15:00,0.0,2.620505263157896,372.46189646666664,,,13.699999999999996,-58.75,372.46189646666664
2014-09-03 08:30:00,0.0,2.5896757894736857,371.6260823333333,,,13.699999999999996,-58.75,371.6260823333333
2014-09-03 08:45:00,0.0,2.528016842105265,370.6742738000001,,,13.699999999999996,-58.75,370.6742738000001
2014-09-03 09:00:00,17.083468512514962,2.4663578947368445,372.53318206666665,392.4327,-51.536748,13.699999999999996,-58.75,372.53318206666665
2014-09-03 09:15:00,13.062294452909304,2.5896757894736857,375.6273151333333,,,13.699999999999996,-58.75,375.6273151333333
2014-09-03 09:30:00,12.194154969212194,2.7129936842105264,378.15888346666674,,,13.699999999999996,-58.75,378.15888346666674
2014-09-03 09:45:00,11.973619419088603,2.9288,380.5404546666666,,,13.699999999999996,-58.75,380.5404546666666
2014-09-03 10:00:00,12.070079946738659,3.175435789473684,382.85609073333336,373.8756,-51.258091,13.699999999999996,-58.75,382.85609073333336
2014-09-03 10:15:00,11.763981452385908,3.5762189473684227,385.07881439999994,,,13.699999999999996,-58.75,385.07881439999994
2014-09-03 10:30:00,11.990783869846693,4.4394442105263145,387.13879280000003,,,13.699999999999996,-58.75,387.13879280000003
2014-09-03 10:45:00,12.157731846745598,4.9327157894736855,389.0671732,,,13.699999999999996,-58.75,389.0671732
2014-09-03 11:00:00,12.03262880003638,5.469448421052632,390.88669486666663,399.7004,-53.958409,13.699999999999996,-58.75,390.88669486666663
2014-09-03 11:15:00,11.772278042348754,6.1640757894736735,392.5072731333333,,,13.699999999999996,-58.75,392.5072731333333
2014-09-03 11:30:00,12.189239934004513,6.900505263157912,393.9939362666666,,,13.699999999999996,-58.75,393.9939362666666
2014-09-03 11:45:00,12.271505566179895,7.582846315789484,395.35145666666665,,,13.699999999999996,-58.75,395.35145666666665
2014-09-03 12:00:00,24.36795216270265,8.22555789473684,398.1591242666667,604.8194,-56.879276,13.699999999999996,-58.75,398.1591242666667
2014-09-03 12:15:00,24.759138419787277,10.15225263157895,402.3269489333333,,,13.699999999999996,-58.75,402.3269489333333
2014-09-03 12:30:00,24.183693626606487,13.1426105263158,405.69804800000003,,,13.699999999999996,-58.75,405.69804800000003
2014-09-03 12:45:00,24.068573340213554,15.92576842105263,408.31333866666665,,,13.699999999999996,-58.75,408.31333866666665
2014-09-03 13:00:00,24.46961204468619,17.809389473684217,410.41628066666664,564.4744,-55.746847,13.699999999999996,-58.75,410.41628066666664
2014-09-03 13:15:00,24.364693023126758,19.13684210526316,412.2425298666667,,,13.699999999999996,-58.75,412.2425298666667
2014-09-03 13:30:00,0.0,16.74412631578948,410.04358173333344,,,13.699999999999996,-58.75,410.04358173333344
2014-09-03 13:45:00,0.0,11.279073684210527,406.09802793333336,,,13.699999999999996,-58.75,406.09802793333336
2014-09-03 14:00:00,0.0,9.925010526315805,403.1169559333334,558.4758,-54.528992,13.699999999999996,-58.75,403.1169559333334
2014-09-03 14:15:00,0.0,9.080968421052615,400.52006633333343,,,13.699999999999996,-58.75,400.52006633333343
2014-09-03 14:30:00,0.0,8.431705263157887,398.16448973333337,,,13.699999999999996,-58.75,398.16448973333337
2014-09-03 14:45:00,0.0,7.7905263157894815,396.0211170666667,,,13.699999999999996,-58.75,396.0211170666667
2014-09-03 15:00:00,0.0,7.1802189473684415,394.0694763999999,656.1616,-54.744672,13.699999999999996,-58.75,394.0694763999999
2014-09-03 15:15:00,0.0,6.434315789473678,392.33535593333335,,,13.699999999999996,-58.75,392.33535593333335
2014-09-03 15:30:00,0.0,5.940454736842094,390.7660998,,,13.699999999999996,-58.75,390.7660998
2014-09-03 15:45:00,0.0,5.5002778947368425,389.3538794,,,13.699999999999996,-58.75,389.3538794
2014-09-03 16:00:00,0.0,5.241010526315792,388.0428823333334,683.232,-54.395618,13.699999999999996,-58.75,388.0428823333334
2014-09-03 16:15:00,0.0,5.025204210526317,386.8078044,,,13.699999999999996,-58.75,386.8078044
2014-09-03 16:30:00,0.0,4.809397894736842,385.66933033333333,,,13.699999999999996,-58.75,385.66933033333333
2014-09-03 16:45:00,0.0,4.655250526315787,384.604441,,,13.699999999999996,-58.75,384.604441
2014-09-03 17:00:00,0.0,4.501103157894735,383.5752811333333,813.548,-55.313999,13.699999999999996,-58.75,383.5752811333333
2014-09-03 17:15:00,0.0,4.346955789473685,382.5506936,,,13.699999999999996,-58.75,382.5506936
2014-09-03 17:30:00,0.0,4.192808421052634,381.5536723333333,,,13.699999999999996,-58.75,381.5536723333333
2014-09-03 17:45:00,0.0,4.069490526315792,380.58474500000005,,,13.699999999999996,-58.75,380.58474500000005
2014-09-03 18:00:00,0.0,4.007831578947371,379.63244453333334,822.244,-53.938121,13.699999999999996,-58.75,379.63244453333334
2014-09-03 18:15:00,0.0,3.8845136842105292,378.73823093333334,,,13.699999999999996,-58.75,378.73823093333334
2014-09-03 18:30:00,0.0,3.7611957894736876,377.891858,,,13.699999999999996,-58.75,377.891858
2014-09-03 18:45:00,0.0,3.699536842105267,377.05023906666673,,,13.699999999999996,-58.75,377.05023906666673
2014-09-03 19:00:00,0.0,3.2679242105263153,376.21505413333335,881.852,-55.689838,13.699999999999996,-58.75,376.21505413333335
2014-09-03 19:15:00,0.0,3.1137768421052616,375.3990034,,,13.699999999999996,-58.75,375.3990034
2014-09-03 19:30:00,0.0,3.052117894736841,374.60653986666665,,,13.699999999999996,-58.75,374.60653986666665
2014-09-03 19:45:00,0.0,2.9596294736842097,373.80640500000004,,,13.699999999999996,-58.75,373.80640500000004
2014-09-03 20:00:00,0.0,2.897970526315789,373.0441978666667,768.052,-54.335878,13.699999999999996,-58.75,373.0441978666667
2014-09-03 20:15:00,0.0,2.7746526315789475,372.31030539999995,,,13.699999999999996,-58.75,372.31030539999995
2014-09-03 20:30:00,0.0,2.7438231578947376,371.57427946666667,,,13.699999999999996,-58.75,371.57427946666667
2014-09-03 20:45:00,0.0,2.6513347368421067,370.6669515333333,,,13.699999999999996,-58.75,370.6669515333333
2014-09-03 21:00:00,31.367696792651504,2.5588463157894754,374.1082854,863.912,-54.101594,13.699999999999996,-58.75,374.1082854
2014-09-03 21:15:00,26.740114797592334,2.743823157894737,380.7304924,,,13.699999999999996,-58.75,380.7304924
2014-09-03 21:30:00,25.47494735186685,3.1137768421052625,386.5811193333333,,,13.699999999999996,-58.75,386.5811193333333
2014-09-03 21:45:00,25.406419861758472,4.470273684210528,392.13245919999997,,,13.699999999999996,-58.75,392.13245919999997
2014-09-03 22:00:00,25.863982787438715,7.2578778947368425,397.2217670666667,1108.86,-54.808866,13.699999999999996,-58.75,397.2217670666667
2014-09-03 22:15:00,25.91829432139446,9.697768421052633,401.772496,,,13.699999999999996,-58.75,401.772496
2014-09-03 22:30:00,13.795275733502134,11.353389473684224,404.2411510666667,,,13.699999999999996,-58.75,404.2411510666667
2014-09-03 22:45:00,13.362203741169063,11.256000000000002,404.87562193333326,,,13.699999999999996,-58.75,404.87562193333326
2014-09-03 23:00:00,13.22331121699084,11.4183157894737,405.53873526666666,572.93,-57.847789,13.699999999999996,-58.75,405.53873526666666
2014-09-03 23:15:00,13.172881428839476,11.613094736842136,406.1507952666667,,,13.699999999999996,-58.75,406.1507952666667
2014-09-03 23:30:00,13.029401626219217,11.840336842105286,406.6949736666666,,,13.699999999999996,-58.75,406.6949736666666
2014-09-03 23:45:00,13.2958573472974,12.123115789473701,407.16219693333335,,,13.699999999999996,-58.75,407.16219693333335
2014-09-04 00:00:00,13.216479660285152,12.400800000000002,407.61319746666663,491.1478,-56.640038,13.699999999999996,-58.75,407.61319746666663
